Time,Venue,Code,RaceNo,RunnerNo,RunnerName,Type,Market,Bookie,Odds
6/6/2025 20:28,PARKES,Harness,5,4,ROCK QUEEN,CASH,Fixed Win,Sportsbet,17
6/6/2025 20:28,PARKES,Harness,5,4,ROCK QUEEN,CASH,Fixed Win,TAB,17
6/6/2025 20:25,PARKES,Harness,5,2,CAMNAT,CASH,Fixed Win,Tabtouch,4.8
6/6/2025 20:25,PARKES,Harness,5,2,CAMNAT,CASH,Fixed Win,Sportsbet,4.8
6/6/2025 20:25,PARKES,Harness,5,2,CAMNAT,CASH,Fixed Win,BetRight,4.4
6/6/2025 20:23,PARKES,Harness,5,5,SPRINGFIELD DESIRE,CASH,Fixed Win,BetRight,12
6/6/2025 20:22,PARKES,Harness,5,5,SPRINGFIELD DESIRE,CASH,Fixed Win,TAB,15
6/6/2025 20:21,PARKES,Harness,5,5,SPRINGFIELD DESIRE,CASH,Fixed Win,Tabtouch,18
6/6/2025 20:21,PARKES,Harness,5,5,SPRINGFIELD DESIRE,CASH,Fixed Win,Sportsbet,21
6/6/2025 20:20,RICHMOND STRAIGHT,Greyhounds,5,3,ZIPPING GRANGER,CASH,Fixed Win,Tabtouch,26
6/6/2025 20:20,RICHMOND STRAIGHT,Greyhounds,5,3,ZIPPING GRANGER,CASH,Fixed Win,Sportsbet,23
6/6/2025 20:19,RICHMOND STRAIGHT,Greyhounds,5,3,ZIPPING GRANGER,CASH,Fixed Win,TAB,26
6/6/2025 20:19,GLOUCESTER PARK,Harness,3,12,FASTER THAN DAD,CASH,Fixed Win,BetRight,71
6/6/2025 20:19,GLOUCESTER PARK,Harness,3,12,FASTER THAN DAD,CASH,Fixed Win,TAB,81
6/6/2025 20:14,GEELONG,Greyhounds,5,3,RUCKMAN,CASH,Fixed Win,BetRight,2.6
6/6/2025 20:13,GEELONG,Greyhounds,5,8,WEBLEC BEAU,CASH,Fixed Win,Tabtouch,19
6/6/2025 20:13,GEELONG,Greyhounds,5,8,WEBLEC BEAU,CASH,Fixed Win,BetRight,19
6/6/2025 20:13,GEELONG,Greyhounds,5,1,ASTON ELENI,CASH,Fixed Win,TAB,41
6/6/2025 20:13,GEELONG,Greyhounds,5,1,ASTON ELENI,CASH,Fixed Win,PlayUp,51
6/6/2025 20:12,ALBION PARK,Harness,7,2,SMOKEY BEAR,CASH,Fixed Win,TAB,19
6/6/2025 20:12,ALBION PARK,Harness,7,2,SMOKEY BEAR,CASH,Fixed Win,PlayUp,19
6/6/2025 20:09,NEWCASTLE,Harness,7,8,ULTIMATE RHAPSODY,CASH,Fixed Win,Tabtouch,19
6/6/2025 20:09,NEWCASTLE,Harness,7,8,ULTIMATE RHAPSODY,CASH,Fixed Win,Sportsbet,19
6/6/2025 20:09,NEWCASTLE,Harness,7,2,WATSLUVGOTTADO,CASH,Fixed Win,Tabtouch,12
6/6/2025 20:09,NEWCASTLE,Harness,7,2,WATSLUVGOTTADO,CASH,Fixed Win,TAB,10
6/6/2025 20:09,NEWCASTLE,Harness,7,2,WATSLUVGOTTADO,CASH,Fixed Win,Sportsbet,12
6/6/2025 20:09,NEWCASTLE,Harness,7,2,WATSLUVGOTTADO,CASH,Fixed Win,PlayUp,12
6/6/2025 20:08,NEWCASTLE,Harness,7,2,WATSLUVGOTTADO,CASH,Fixed Win,BetRight,12
6/6/2025 20:05,NEWCASTLE,Harness,7,8,ULTIMATE RHAPSODY,CASH,Fixed Win,BetRight,17
6/6/2025 20:05,NEWCASTLE,Harness,7,3,CHLOBRO,CASH,Fixed Win,PlayUp,6.5
6/6/2025 20:04,NEWCASTLE,Harness,7,1,DUAL CAM,CASH,Fixed Win,BetRight,10
6/6/2025 20:03,NEWCASTLE,Harness,7,3,CHLOBRO,CASH,Fixed Win,Tabtouch,6
6/6/2025 20:03,NEWCASTLE,Harness,7,3,CHLOBRO,CASH,Fixed Win,Sportsbet,7
6/6/2025 20:03,MELTON,Harness,4,3,ELATED NZ,CASH,Fixed Win,TAB,6.5
6/6/2025 20:02,MELTON,Harness,4,3,ELATED NZ,CASH,Fixed Win,PlayUp,6.5
6/6/2025 20:02,MELTON,Harness,4,11,ALLORNOTHINGLEVI,CASH,Fixed Win,TAB,31
6/6/2025 20:02,MELTON,Harness,4,11,ALLORNOTHINGLEVI,CASH,Fixed Win,PlayUp,34
6/6/2025 20:02,MELTON,Harness,4,11,ALLORNOTHINGLEVI,CASH,Fixed Win,BetRight,34
6/6/2025 20:01,MELTON,Harness,4,6,CELESTIAL ZODIAC,CASH,Fixed Win,Sportsbet,17
6/6/2025 20:01,RICHMOND STRAIGHT,Greyhounds,4,3,COLD HARD CASH,CASH,Fixed Win,BetRight,11
6/6/2025 19:59,WAGGA,Greyhounds,6,4,BIANCA'S MATE,CASH,Fixed Win,TAB,6
